date,beta,book_to_price,comovement,earnings_yield,growth,leverage,liquidity,momentum,non_linear_size,residual_volatility,size,交运设备,交通运输,休闲服务,传媒,信息服务,信息设备,公用事业,农林牧渔,化工,医药生物,商业贸易,国防军工,家用电器,建筑建材,建筑材料,建筑装饰,房地产,有色金属,机械设备,汽车,电子,电气设备,纺织服装,综合,计算机,轻工制造,通信,采掘,金融服务,钢铁,银行,非银金融,食品饮料,餐饮旅游,黑色金属
2009/5/22,0.002230862,0.000433842,-0.007349218,-0.004227282,0.000605008,-0.000991984,-0.000693013,0.00039194,0.000198883,-0.002594249,-0.001405532,0.006250488,0.00610889,,,0.012878947,0.009601385,0.008775225,0.004032734,0.004260272,0.005183359,0.004458626,,0.008923529,0.007765819,,,-0.000267286,-0.008543093,0.008769285,,0.011841302,,0.005676,0.004587552,,0.005767771,,-0.023313681,0.006031784,,,,0.005186227,0.010271103,0.007210434
2009/5/25,0.007214491,-0.004700963,-0.00112594,-0.005234713,0.001676418,-0.000414103,0.000276433,0.000921128,0.005067539,-0.000293918,-0.000491138,-0.00886609,-0.005516168,,,-0.000103361,0.001293482,0.000408348,-0.009708748,-0.005311878,-0.006766465,-0.003447008,,-0.009410231,-0.007488694,,,0.006661178,0.009205189,0.010406938,,-0.005491832,,0.002411836,-0.007441176,,-0.009118684,,-0.00283043,0.006490016,,,,-0.01014823,-0.009193896,-0.013387377
2009/5/26,-0.002793829,0.002933248,-0.018007133,-0.003081978,0.000579629,-0.001475052,-0.000839991,0.000866686,0.000820909,-0.001263869,-0.005543175,0.017015775,0.008553057,,,0.022356744,0.025665631,0.009581939,0.014999148,0.009215263,0.009254565,0.006847668,,0.016445369,0.002174419,,,-0.007273295,-0.005344949,0.017922947,,0.01841866,,0.011292107,0.010210587,,0.009337595,,-0.029261032,0.003232524,,,,0.01484493,0.017117125,0.0001296
2009/5/27,0.00021388,0.002557549,0.015394366,0.005479347,-0.001803972,0.001513474,-0.000683331,4.97E-05,-0.004023253,0.000200532,0.003059833,-0.005147527,-0.003837134,,,-0.007818983,-0.010581959,-0.01453326,-0.006949154,-0.004486065,-0.00935212,0.002178008,,-0.005856793,-0.007699193,,,-0.007027803,0.01145219,-0.004408617,,-0.005590199,,-0.004374375,-0.007086033,,-0.004397459,,-0.006739049,0.014901162,,,,0.00537783,-0.001955419,0.001322972
2009/6/1,0.005645054,0.000326381,0.039811747,0.00431045,-3.25E-05,0.000423662,0.000593288,-0.00018011,-0.00533643,0.002024832,0.007410893,-0.015304587,-0.01253563,,,-0.015654076,-0.013614244,-0.008504715,-0.007626878,-0.014465396,-0.008816174,-0.011775626,,-0.015869489,-0.00740008,,,0.002867024,0.013654352,-0.011967914,,-0.014221774,,-0.008637742,-0.00597714,,-0.012925553,,0.025092593,-4.71E-05,,,,-0.012856971,-0.012555741,0.001346389
2009/6/2,0.003181427,0.000484331,0.001025307,0.00634716,0.000158985,0.002588314,0.000283368,0.000320364,-0.002830601,0.003161871,0.002396344,0.011298518,0.012544493,,,0.003323774,0.007734286,0.004750663,0.016060072,0.016229555,0.013933599,0.009038911,,-0.005063939,0.002999957,,,0.017245582,0.005757378,0.001257537,,0.002237586,,0.001283419,0.008361759,,0.006305955,,-0.019357914,-0.005875245,,,,0.017303521,0.009831592,0.001601467
2009/6/3,0.002674413,0.000939109,0.020296581,0.009671028,-0.001137469,0.001951332,-0.000346519,0.00023011,-0.005511466,0.000903326,0.001135236,-0.020748831,-0.004702607,,,-0.016028514,-0.015301995,-0.014209445,-0.015809248,-0.015685991,-0.014992011,-0.004875488,,-0.021355952,-0.012654327,,,0.028869358,0.023492581,-0.018380645,,-0.019654763,,-0.00576007,-0.005170889,,-0.011624401,,-0.011917953,0.023118917,,,,-0.013831803,-0.014427746,0.005410409
2009/6/4,-0.000408462,0.003045795,0.00162022,-0.000786239,-0.000272267,0.000432942,-0.000294108,-0.000325012,-0.000277048,-0.00091357,-0.001651545,-0.004710131,-0.01204073,,,-0.009740706,-0.012593744,0.004937266,-0.015765581,-0.012532194,-0.002298302,-0.015324415,,-0.002093494,-0.002357729,,,-0.011458717,0.010280055,-0.007591639,,-0.014753849,,-0.012499722,-0.011908381,,-0.009614422,,0.00618378,0.006372112,,,,-0.01415992,-0.024212834,0.03441524
2009/6/5,-0.004975618,-0.002029551,-0.001999529,0.003999176,0.000918775,-0.000814075,0.001755067,-0.000408213,-0.001771356,0.000304773,0.001697543,-0.005143411,0.001402717,,,-0.003028555,-0.009100114,-0.009148585,0.01562352,0.00194209,0.003249988,0.005338869,,-0.004224143,-0.00638292,,,-0.008870079,0.007098379,-0.002908934,,0.005649494,,0.003345145,-0.003037073,,0.004605422,,0.012304418,-0.009355829,,,,0.03302303,-0.002724871,-0.001849334
2009/6/8,-0.002363026,0.003435828,0.000933886,0.002560637,1.01E-05,0.000170834,-0.003833851,-4.01E-05,-0.005966849,-0.002640724,-0.003647144,-0.008530017,-0.007349416,,,-0.004688781,-0.004916771,-0.009411487,-0.010339022,-0.008916688,-0.000929275,0.001202422,,-0.004995732,-0.005311399,,,0.012774086,0.005813431,-0.014778174,,0.003004009,,-0.002549095,-0.001273273,,-0.002776115,,-0.014131434,0.017436247,,,,-0.004327677,-0.001241559,-0.003205113
2009/6/9,-0.000882521,-0.002628817,0.005472428,-0.017479877,0.00241671,4.82E-05,-0.001254763,-0.00034237,-0.001487058,-0.002591952,-0.000769752,0.001970584,0.003579439,,,-0.006029703,-0.002453195,-0.010852915,-0.011007045,-0.007149036,-0.00782633,0.010340488,,0.005118419,-0.003976799,,,0.000451595,-0.026930994,0.000535443,,0.00259565,,0.008475024,0.002583703,,-0.003182251,,-0.007936849,0.013505192,,,,0.016339187,0.024463948,-0.00657114
2009/6/10,-0.003040659,0.003050176,0.014793183,-0.005243045,-0.001737122,-0.000839306,-0.001204964,-1.35E-05,0.000966217,-0.005641656,1.70E-05,0.000795473,0.011295083,,,0.000358733,0.007074059,-0.004076893,0.001392885,0.002294586,0.000733251,0.005492888,,0.005976848,0.015021711,,,-0.007243255,0.006569852,-0.00116871,,0.021786215,,-0.005879826,-0.004352636,,0.002060372,,0.007367113,-0.010587987,,,,-0.010532701,-0.007760445,0.004587856
2009/6/11,-0.004126022,0.000312952,-0.01043421,-0.000604031,-3.36E-06,-0.002312313,-0.000343343,6.93E-05,0.002054931,0.000837952,-0.002844557,-0.002641123,-0.009133362,,,-0.000318211,-0.002375879,-0.002563723,-0.000862754,0.00146975,0.010972343,-0.005686157,,0.001856462,-0.008806095,,,-0.010270875,-0.008886249,-0.004053078,,-0.004355645,,0.002359858,-0.00257223,,0.000483619,,-0.005822268,0.013276695,,,,-7.05E-05,-0.003654855,-0.009509999
2009/6/12,-0.001801825,0.001040529,-0.017521081,0.001404892,-0.000463301,0.00127198,0.00118562,-2.64E-05,-0.000667189,-0.00221535,0.001173564,-0.004520861,-0.002644403,,,-0.002284328,0.002233073,-0.0066623,-0.009126162,-0.00154284,0.014993657,-0.000328665,,-0.008423367,-0.002251677,,,0.004269153,0.001576003,-0.002427039,,-0.010155882,,0.001093949,-0.004779251,,-0.006307221,,0.005324109,-0.000130152,,,,-0.004882591,-0.007265487,-0.008032756
2009/6/15,0.000661325,0.004012563,0.015342301,0.000521706,-0.001632064,-0.000860153,0.000270999,0.000399346,-0.002543631,-0.004534033,-0.000663364,-0.00198117,-0.004741536,,,0.001033581,0.000638065,-0.004884457,-0.000736916,-0.00289832,-0.003632647,0.00601181,,-0.007910015,0.001452875,,,0.004937192,-0.014501821,-0.002333759,,-0.007836363,,0.013018797,0.005785525,,-0.005378303,,-0.023748255,0.021039848,,,,0.024863124,-0.001509827,-0.012351969
2009/6/16,-0.000899461,-0.000379888,-0.000424619,-0.001515486,0.000308217,-0.002454152,0.002342831,-0.00023124,0.000181246,0.001553096,0.001920027,-0.004053529,0.003102686,,,0.001188208,-0.00045843,0.002738793,-0.006003047,-0.001180592,-6.94E-05,0.009423269,,-0.002594339,-0.002830624,,,-0.007602055,0.007712296,-0.00259428,,-0.004576548,,0.001624494,-0.000646751,,0.000901324,,0.005515102,-0.005217676,,,,-0.000342275,0.000389466,0.016274301
2009/6/17,0.001277826,2.90E-05,0.015522475,0.003561826,-0.001467465,0.001730448,0.000295553,0.00019406,-0.000268463,0.000611321,0.001787451,0.002982203,0.000507023,,,-0.004074444,-0.000747979,-0.001036942,0.004692631,-0.00165885,0.004903464,-0.00059475,,-0.001575801,-0.001406661,,,0.038864165,0.003940444,-0.000976748,,0.001623091,,0.0006604,0.002566054,,-0.001344689,,-0.003625489,-0.004612704,,,,-0.00428244,0.001204228,-0.005627433
2009/6/18,0.002110242,0.002087937,0.02128335,0.002702601,-0.000596218,0.0003513,0.000154448,-0.000335679,-0.001949928,0.001091637,0.00366883,-0.011669865,-0.010682747,,,-0.005956499,-0.007875099,-0.010232372,-0.00774762,-0.005962701,0.00838579,-0.00907817,,-0.00976835,0.000797515,,,-0.012814078,-0.012867726,-0.002442735,,-0.008767168,,-0.004214174,-0.010243873,,-0.012103874,,0.028355633,-0.003145212,,,,-0.002897036,-0.003850188,-0.01283139
2009/6/19,-0.001946628,0.001414458,0.004091757,0.001165413,0.001176371,-2.11E-05,-0.00014601,2.45E-05,0.000351171,-0.006868164,-0.000673777,0.006233601,0.012940223,,,0.004949984,-0.005474931,0.005812024,0.008888618,-0.000999326,0.007020639,-0.004273165,,0.00435051,0.003542417,,,0.012452251,-0.015336808,-0.009781352,,-0.002164635,,-0.005525737,-0.006721205,,0.004229683,,-0.017430673,0.010710958,,,,-0.003513067,0.014785276,-0.003431572
2009/6/22,-0.005077169,0.004628614,0.002718218,-0.000372765,6.47E-05,0.000850244,0.000424771,0.000160159,-0.002163897,0.000444064,0.001925521,-0.003699759,-0.004527107,,,-0.005876072,0.000901422,0.000738449,-0.000434382,-0.000972119,-0.026217004,-0.00213223,,0.000779081,-0.004986151,,,-0.008081413,0.008010363,-0.004516431,,0.001986243,,-0.007141571,-0.003159465,,0.000732132,,-0.01036619,0.012116628,,,,-0.012693725,0.000231076,0.023859179
2009/6/23,-0.00377505,0.003414076,0.000696184,0.002803305,-0.001361325,-0.000260507,-0.001021144,-7.44E-05,-0.002508085,0.001490804,-0.00100571,0.001633727,-0.000503508,,,-0.006708716,-0.007385648,-0.008336595,0.000522507,-0.002130631,-0.008745969,-0.005913136,,-0.002907401,5.33E-05,,,-0.006727526,-0.005968779,-0.00053801,,-0.005920173,,-0.004078761,-0.001032281,,-0.009226043,,-0.010324874,0.009591303,,,,-0.009485587,-0.004442433,0.037907685
2009/6/24,0.003769088,-0.000249233,0.017968501,0.000559711,0.000184065,0.000379605,0.001046529,-0.000347848,0.000762582,0.003071302,0.004050701,0.005790109,0.001425611,,,-0.005099701,-0.001628766,0.003569044,4.86E-05,0.003280889,-0.001927029,-0.004727253,,0.007260175,0.003150896,,,-0.00327924,0.033534285,0.01080701,,-0.002909151,,0.000479881,-8.39E-05,,-0.001313888,,0.023811719,-0.023376801,,,,-0.00493822,0.002771507,0.013933827
2009/6/25,-0.001591425,-0.004111475,-0.002021946,6.93E-05,0.00074892,-0.000542103,0.000122154,6.02E-05,-0.003432375,0.003003804,-2.92E-05,-0.00584531,-0.00559847,,,0.007187369,0.004298558,-0.001393777,-0.005175187,-0.000648048,-0.005363019,-0.003305657,,0.01085486,-0.001923767,,,0.013663975,-0.015118383,-0.002563288,,-0.0047493,,-0.003974301,0.003715312,,-0.002432235,,-0.012170152,0.007728094,,,,0.004857217,0.010774915,0.01571484
2009/6/26,0.000800392,0.001153144,0.003421604,0.001397645,-0.000255266,-0.001383165,-0.00020217,-0.000223452,-0.000106479,0.003396375,-0.001217649,-0.006295521,-0.005655668,,,-0.012870701,-0.005262857,-0.006343221,0.006788091,-0.007226674,0.002695425,-0.004070246,,-0.005857193,-0.004722589,,,0.016778921,-0.010740166,-0.00674759,,-0.008488536,,-0.008218206,0.001154909,,-0.005514323,,0.009087446,0.001380724,,,,-0.004977593,-0.010145071,-0.00408725
2009/6/29,0.007041807,-0.002448951,0.018141009,0.003461446,-0.001129217,0.001612064,-0.001739051,0.000236615,-0.001477357,-0.00341128,0.002769723,-0.00608554,-0.001516773,,,-0.009879638,-0.007429725,0.007297841,-0.006936056,-0.006308288,-0.007070655,0.000911952,,-0.009921608,0.003381309,,,0.009355509,-0.005942419,-0.006867967,,-0.00989037,,-0.000492223,-0.000891406,,-0.009481277,,0.019263408,-0.007519663,,,,0.016319857,0.013254272,-0.012981493
2009/6/30,-0.000143229,-0.000995372,-0.005131635,-0.001618503,0.000652713,4.78E-05,0.001104774,4.35E-05,-0.000633017,0.00353446,0.002673229,-0.008291166,-0.004900922,,,0.002062162,-0.002438041,-0.000737287,0.00167345,0.000229794,0.010399153,0.006166629,,-0.00092653,0.002449017,,,0.002568558,0.026841704,-0.005313185,,0.005140619,,-0.006855868,-0.000462427,,-0.000357314,,0.001535392,-0.002482059,,,,-0.002679613,0.00160921,-0.01460574
2009/7/1,0.005777461,0.001785061,0.016620567,8.63E-05,0.000467938,-0.001052459,0.000850465,-1.85E-05,0.001230042,0.001096066,0.000994018,-0.012675994,-0.010097549,,,-0.012812321,-0.015105387,-0.006362609,-0.00940764,-0.00928214,-0.007747423,-0.002156009,,-0.020913063,-0.001895914,,,0.026755243,-0.018794401,-0.00917863,,-0.013779168,,-0.003472984,0.001334352,,-0.005014226,,-0.008989762,0.014893227,,,,-0.013535132,-0.003561105,0.013966456
2009/7/2,0.003177334,0.00224343,0.014845881,-0.000147172,0.001111554,0.001007619,-0.000899594,-0.00017814,-0.000745745,0.001423858,0.000269564,0.002288604,-0.004714698,,,-0.009790853,-0.007864977,-0.009994361,0.001420551,-0.002660731,-0.005295738,-0.012393884,,-0.014666141,-0.010929983,,,0.001761519,0.008055902,0.000745985,,-0.006753081,,-0.004050895,0.003083872,,-0.010306915,,0.017548902,-0.003104476,,,,-0.007433784,0.002706398,-0.014883258
2009/7/3,0.006314536,-0.003243408,0.012921662,-0.002097608,-0.000637878,0.001677851,-0.000668076,-0.000262683,0.00063251,-8.76E-05,-0.000441059,-0.006751781,-0.008775121,,,-0.014214405,-0.011596183,0.006159385,0.006496696,-0.007756294,-0.011880429,-0.005727028,,-0.004444645,-0.002591839,,,0.031040217,-0.027313133,-0.013650076,,-0.014248229,,-0.008426164,-0.003667272,,-0.014847125,,0.017402997,-0.001004699,,,,-0.010483372,-0.015811244,-0.015950682
2009/7/6,0.000810558,0.004951228,0.014734542,3.10E-05,0.000955522,0.002765495,0.001508731,-0.000364343,-0.000195948,-0.00307875,0.002910325,-0.005229469,0.001611384,,,-0.002420035,0.002248976,-0.00422748,-0.018050759,-0.000975403,-0.008459962,-0.013095682,,0.010739416,-0.01100991,,,-0.019586105,-0.000647406,-0.000936244,,-0.007189423,,-0.005889281,-0.006351734,,0.000870906,,-0.002885847,0.005301358,,,,-0.00488961,0.001746966,0.051465221
2009/7/7,-0.003801559,0.000212724,-0.008472624,-0.006474189,0.000483,0.00084997,0.000759357,-0.00026184,-0.000638727,-0.000535745,-0.00035863,0.021477017,0.00280373,,,0.015044925,0.023095571,0.01599657,0.00521317,0.012146641,0.021785925,0.005044298,,0.01441931,0.007619572,,,-0.021753721,-0.004584401,0.014556912,,0.012063477,,0.005323595,-0.005304776,,0.021303427,,-0.00761444,-0.009493032,,,,0.024014545,0.005432014,0.005971004
2009/7/8,0.007601053,-0.006175702,0.000621143,-0.000697564,0.000361367,0.001017379,0.001151757,-0.000612574,0.00366039,0.001858704,-0.004483113,0.005274585,-0.002365673,,,-0.003001634,-0.008491261,-0.014600373,0.000857259,-0.005148631,-0.003142426,-0.004974786,,-0.011879085,-0.003875089,,,0.009291342,-0.015774956,-0.006683191,,-0.005064198,,-0.006278038,-0.005206614,,-0.01033575,,0.019713285,-0.003921788,,,,-0.004758389,-0.00186731,-0.008672676
2009/7/9,0.001033457,-0.003098499,0.013656514,-0.002263945,0.001204776,-0.000304021,-0.00110783,-0.00046294,0.000636612,0.001969763,-0.001106708,0.027660846,0.00518222,,,0.010239565,0.010337569,-0.002484906,-0.004238743,0.003877453,0.008447643,0.002993867,,0.016272506,0.005136085,,,-0.021680549,-0.006236205,0.01164394,,0.006906287,,0.006574668,0.002204521,,0.005072384,,-0.005397071,-0.002936378,,,,0.015005646,-0.004794505,0.002714728
2009/7/10,-0.001512333,-0.001342464,-0.002371178,0.002697943,0.000301779,-0.000717783,0.00018768,2.62E-05,0.004399829,0.001110193,-0.001818697,-0.001747444,0.002956759,,,0.0020631,-0.004605427,-0.001504617,0.000418171,0.015442693,-0.011588337,0.008204351,,0.013277332,0.004828749,,,0.015796638,0.003269923,-0.003234209,,0.004563746,,0.003811042,0.008187835,,0.002694131,,-0.00854841,-0.002786412,,,,0.013369644,0.000375147,-0.007004431
2009/7/13,-0.006390763,-0.000706288,-0.013822992,-0.002648888,0.000120229,-0.000864089,0.000634101,0.000353662,0.004823031,-0.001363848,-0.004907638,0.015826206,0.006501021,,,0.007510335,0.016175635,0.007757595,0.009650041,0.009991208,0.013375297,0.013607051,,0.011725659,0.016056614,,,0.003790483,-0.009968529,0.024309768,,0.013824114,,0.012526218,0.010751918,,0.015246404,,-0.01573836,-0.008087985,,,,0.005526972,0.011159584,0.000150229
2009/7/14,0.005600541,0.00141383,0.024967055,0.000416229,-0.000165957,-0.000577434,0.001228781,-0.000207567,-0.000524194,0.001477395,0.002772364,-0.005152953,-0.005574215,,,-0.001693546,-0.006301446,0.006863269,0.000196397,-0.007735693,-0.002574312,-0.004977014,,-0.011742844,-0.004587994,,,0.001968944,-0.01167137,-0.008551201,,-0.007078314,,-0.002881802,-0.008946733,,-0.001852667,,-0.003523717,0.009268181,,,,-0.004314122,-0.009630875,0.013031247
2009/7/15,0.006245402,0.005458723,0.011882796,6.95E-05,0.000643522,-0.000124873,-0.000108606,-0.000323611,0.000661407,0.002958183,-0.00063223,0.003073,0.009017331,,,-0.002959096,-0.011983828,0.001282257,-0.006075724,-0.002566822,-0.005179716,-0.013234614,,-0.009369413,0.001659999,,,-0.021035578,0.030997653,-0.008970757,,-0.007306005,,-0.014960268,-0.011556627,,-0.008470103,,0.020063791,-0.009530118,,,,-0.012571176,-0.007137099,0.011531435
2009/7/16,-0.00208062,0.000362532,0.001426578,-0.001978212,-0.001640066,0.000988118,-1.85E-05,0.00031453,-0.00149481,0.002517073,-0.000334928,-0.011402856,-0.016873477,,,-0.012437327,-0.01213295,-0.016153681,-0.011388368,-0.002816816,-0.015613252,-0.009297472,,-0.012542395,-0.010987857,,,-0.000701265,0.002969849,-0.015662237,,-0.002600794,,-0.007190258,-0.013164743,,-0.011396894,,0.001539797,0.016307701,,,,-0.006064321,-0.006149847,0.000466008
2009/7/17,0.004386036,-0.002448002,0.007370483,0.001133416,-0.000298334,-0.000192363,-0.002111104,-0.001130511,-0.000914807,-0.001602971,-0.003711872,-0.012397891,-0.008480009,,,0.009383851,0.000727667,-0.009475659,-0.011056674,-0.013188286,-0.007934127,-0.004742282,,-0.009433267,-0.007065741,,,-0.016509788,0.040721984,-0.006474172,,-0.005509321,,0.000741933,-0.009813897,,-0.013173097,,0.035231642,-0.014830284,,,,-0.010475019,-0.011037167,0.012032597
2009/7/20,0.004319316,-0.000923924,0.025873293,-0.002467626,0.001861015,0.002193865,0.000115499,-0.001617904,0.000777689,-0.005967981,-0.000932094,-0.007820451,0.002279137,,,0.007319616,9.76E-05,-0.003980437,-0.01360116,-0.006889848,-0.006056555,-0.017206197,,-0.000314086,-0.005070421,,,-0.030067679,0.03964602,-0.010769476,,-0.007279898,,-0.013998831,-0.007404348,,-0.005129081,,0.03739466,-0.013580824,,,,-0.016208076,-0.019396541,-0.007472459
2009/7/21,-0.000994571,-0.002842717,-0.019252342,0.002759102,0.002082175,0.000141015,0.001534303,-0.000317454,0.000108945,0.00123373,0.002869995,-0.009919672,-0.001022111,,,-0.011409677,0.00384226,-0.006223736,-0.005552451,0.007143756,0.002905956,-0.001440785,,0.012739091,-0.000880667,,,0.013588697,-0.013092826,-0.005342203,,-0.005640939,,-0.000301077,0.003525526,,-0.009954558,,-0.015266007,0.01126782,,,,0.019275009,-0.009450141,-0.007170806
2009/7/22,0.003351296,3.59E-06,0.023048662,0.000197642,0.000269125,0.001230047,-0.000120354,-4.81E-05,0.000304296,-0.001765031,0.000291095,-0.008979174,-0.009777241,,,-0.007443123,-0.00807317,-0.011270314,-0.011351493,0.024461061,-0.005726841,-0.009462132,,-0.0129304,-0.011115067,,,-0.014330147,-0.007353534,-0.008713273,,-0.009208552,,-0.007409658,-0.004668438,,-0.009283943,,0.026451539,-0.006005134,,,,-0.010965416,-0.013720649,-0.010615135
2009/7/23,0.000261654,0.003375334,0.013452815,0.00275392,-0.001910539,0.00104989,-0.001414528,0.00011473,-0.002688394,-0.001047592,0.001282568,0.00754125,-0.011098694,,,-0.004252921,0.00702051,0.011313583,0.010580076,-0.001264664,0.001866416,-0.001409916,,-0.002640253,-0.001605924,,,0.022275353,0.005227759,-0.001923275,,-0.000845782,,0.000211079,0.014999566,,0.006242822,,-0.002110466,-0.001478595,,,,-0.002479109,0.006464311,-0.018635733
2009/7/24,0.005193292,0.00345492,0.007318847,0.001037125,0.00054835,0.002302032,-0.002338485,0.000475223,-0.002083955,-0.002945202,0.001737988,-0.007170633,-0.002846284,,,-0.015783294,-0.013148549,-0.009748309,-0.014533096,-0.001839695,0.003851105,-0.011770969,,-0.003969637,0.001486817,,,-0.017299999,0.038743907,-0.003227117,,0.000794232,,-0.011871802,-0.008243132,,0.008937066,,0.018954244,-0.006510197,,,,-0.008619723,0.001095591,-0.011371244
2009/7/27,0.000245357,0.001202073,0.018285399,-0.006829774,0.002001478,0.00196317,0.002038788,-0.000336819,-0.001724463,0.000785594,0.002133496,0.008316549,0.01326721,,,-0.001662006,0.004589269,-0.006975845,0.00818635,-0.002633602,-4.97E-05,0.001135908,,-0.008506339,0.002175659,,,-0.012363634,0.034359858,-0.000158089,,0.004347657,,-0.000115796,-0.000814126,,-0.002963175,,-0.012925389,0.000158775,,,,0.003974093,0.000975707,0.022682055
2009/7/28,0.002416385,0.00144373,-3.41E-05,-0.005748831,0.000755847,0.000296375,0.000231775,3.77E-05,0.000959776,-0.005050401,-0.001606561,0.009123638,-0.000213823,,,0.010973063,0.005690611,0.006055131,0.022397568,0.005221004,7.54E-05,0.007020083,,0.005492349,0.009414893,,,0.010550749,-0.01467968,0.023574228,,0.018713578,,0.004702138,0.007221975,,0.012131601,,-0.022358812,-0.006086654,,,,0.009354834,0.007268117,0.063846932
2009/7/29,-0.004699519,0.004438897,-0.050255561,-0.000179825,-0.000454017,0.001205128,-0.001557643,9.87E-06,-0.001965559,0.003458703,0.003084409,0.009444923,-0.007222977,,,0.009318986,0.005995888,0.008346414,-0.004384528,0.001425927,0.006829621,-0.003528295,,0.002924297,-0.006616519,,,-0.023067531,-0.022302202,-0.008409226,,0.000208864,,-0.005149438,-0.014319822,,-0.001106384,,-0.008402305,0.012388972,,,,0.008079975,-0.001943543,0.012727568
2009/7/30,-0.001385308,0.00657459,0.020625864,-0.000209194,0.000288924,0.000632442,0.001437294,-0.000415359,-0.000724578,-0.001934826,0.001316164,0.003233264,-0.008155486,,,0.022962843,0.014563037,-0.010448754,-0.008475941,-0.008893868,-0.014456136,-0.013010364,,-0.012414604,-0.012354847,,,-0.028219698,0.001940627,-0.005274814,,0.012872029,,-0.009612338,-0.010401188,,-0.002960491,,0.001490966,0.013310154,,,,-0.012365103,-0.003262315,0.005728457
2009/7/31,0.007808574,-0.000297522,0.026079479,-0.002279509,0.000829948,0.001132489,-7.00E-05,-3.88E-05,0.001604085,-0.000834812,-0.000494713,-0.003114579,-0.000135029,,,-0.003413395,-0.006822833,0.022463983,-0.003332435,0.008641414,0.002383582,0.002161176,,0.000568377,0.002641507,,,-0.001673835,0.028170593,0.00540711,,-0.001662487,,0.001679787,0.000865439,,0.003309023,,-0.002802989,-0.007735655,,,,-0.001236753,0.00029385,-0.006544263
2009/8/3,0.009013608,0.003578528,0.013592197,-0.00709901,0.000100243,0.001394607,0.001151091,0.000136423,0.002220805,-0.005228982,-0.00068583,0.005433375,0.012669735,,,-0.008904175,-0.001710832,0.011718813,0.007517553,0.028709991,0.004745163,-0.005793349,,-0.007565364,-0.002996878,,,-0.022197969,-0.000309968,0.001066439,,0.001538762,,0.003662923,-0.006764779,,0.028160523,,-0.007465388,-0.011538587,,,,0.019281376,0.000825589,0.040154405
2009/8/4,0.004996551,0.001357761,0.008368677,0.000526455,-0.001783602,-0.001638846,-0.001090568,-0.000500441,0.000810088,-0.004493815,-0.000637484,-0.007320032,0.001945466,,,-0.009749388,-0.014138655,-0.005932075,0.064947988,0.012426825,0.007054609,-0.007988147,,0.021889297,0.005031471,,,0.000797223,0.002860514,0.00782179,,0.001532372,,-0.00262591,-0.006757197,,0.000687795,,0.038035651,-0.030129991,,,,-0.00669924,-0.001007126,-0.011211443
2009/8/5,-0.003051858,-0.003544077,-0.013331813,-0.003970557,0.00113431,-0.001506123,-0.000137607,-6.54E-05,-0.001850334,-0.00605933,-0.002656279,0.019731939,0.017203905,,,0.013455677,0.0171457,0.010554667,-0.010905404,-0.004526492,0.017274031,0.022177896,,0.008449186,0.017287063,,,-0.00186831,0.026114195,0.013391785,,0.013449976,,0.016850169,0.011187613,,0.012512219,,-0.02108082,-0.006777201,,,,0.033092242,0.016067417,-0.017388657
2009/8/6,-0.006195884,-0.004609501,-0.023901932,0.000825791,-8.89E-05,0.000427467,0.000984767,0.000459626,0.00103736,-0.001384298,-0.001229205,0.000235528,-0.004686098,,,0.000283732,-0.001578951,0.006509791,-0.006996951,0.004329558,0.011241858,0.013906885,,0.011882553,0.001464375,,,0.038852085,-0.015291924,0.016410025,,0.003670546,,0.022226088,0.008264663,,0.000827137,,-0.017278765,0.002123286,,,,-0.000818407,-0.003751993,-0.015108576
2009/8/7,-0.008035959,-0.001293458,-0.031629358,0.008562813,-0.000456383,0.000277361,0.001068562,0.000222037,-0.000840375,-0.005490544,-0.003633876,-0.006434209,-0.000186967,,,0.003033114,0.009908507,-0.002952679,-0.006683841,0.000111038,0.001456686,-0.001190418,,-0.008277513,-0.008195604,,,-0.010223064,-0.011782568,-0.006336893,,-0.004848631,,-0.005857857,-0.004944593,,-0.004278634,,-0.005498642,0.013809782,,,,-0.003843399,-0.003206967,-0.008023402
2009/8/10,0.003039606,0.000211715,-0.002345434,-0.002491468,-0.000265226,-0.002965881,-2.62E-05,-0.0001802,0.000872171,-0.005849291,-0.003689417,0.000276644,-0.001356117,,,0.004402106,0.011672112,0.004345469,0.009147261,0.003163847,0.017525539,0.012732584,,-0.007671159,0.00874033,,,-0.00900648,0.02658888,0.002631156,,0.001451273,,-0.001120576,-0.00026265,,0.009655237,,5.52E-05,-0.010799898,,,,-0.003724695,-0.006580852,0.006367341
2009/8/11,-0.001969485,-0.001630478,0.006844478,0.000909647,-0.000848938,-0.000508538,-0.001755121,-4.60E-05,-0.002305757,0.000801938,-0.000438471,0.00184489,0.000328467,,,-0.002100614,-0.002272261,-0.000979585,-0.009089479,-0.00210953,-0.005660346,0.00096607,,0.01314054,0.000438376,,,0.012278246,-0.025231202,-0.001631205,,-0.000727837,,0.001500199,0.005047712,,0.007189344,,0.007212612,-0.003340667,,,,0.01804828,-0.002035419,-0.001286971
